,Pan,Label,MSW05_Order,MSW05_Genus,MSW05_Species,AnnualBP,X1.1_ActivityCycle,X5.1_AdultBodyMass_g,X8.1_AdultForearmLen_mm,X13.1_AdultHeadBodyLen_mm,X2.1_AgeatEyeOpening_d,X3.1_AgeatFirstBirth_d,X18.1_BasalMetRate_mLO2hr,X5.2_BasalMetRateMass_g,X6.1_DietBreadth,X9.1_GestationLen_d,X12.1_HabitatBreadth,X14.1_InterbirthInterval_d,X15.1_LitterSize,X16.1_LittersPerYear,X17.1_MaxLongevity_m,X5.3_NeonateBodyMass_g,X13.2_NeonateHeadBodyLen_mm,X21.1_PopulationDensity_n.km2,X10.1_PopulationGrpSize,X23.1_SexualMaturityAge_d,X10.2_SocialGrpSize,X12.2_Terrestriality,X6.2_TrophicLevel,X25.1_WeaningAge_d,X5.4_WeaningBodyMass_g,X13.3_WeaningHeadBodyLen_mm,X5.5_AdultBodyMass_g_EXT,X5.6_NeonateBodyMass_g_EXT,X26.1_GR_Area_km2,X26.2_GR_MaxLat_dd,X26.3_GR_MinLat_dd,X26.4_GR_MidRangeLat_dd,X26.5_GR_MaxLong_dd,X26.6_GR_MinLong_dd,X26.7_GR_MidRangeLong_dd,X27.1_HuPopDen_Min_n.km2,X27.2_HuPopDen_Mean_n.km2,X27.3_HuPopDen_5p_n.km2,X27.4_HuPopDen_Change,X28.1_Precip_Mean_mm,X28.2_Temp_Mean_01degC,X30.1_AET_Mean_mm,X30.2_PET_Mean_mm,Log10.mass_specific_production.,WOS_HITS.x,Diet.Inv,Diet.Vend,Diet.Vect,Diet.Vfish,Diet.Vunk,Diet.Scav,Diet.Fruit,Diet.Nect,Diet.Seed,Diet.PlantO,ForStrat.Value,Activity.Nocturnal,Activity.Crepuscular,Activity.Diurnal,BodyMass.Value,torp,mig,IUCN,WOS_HITS.y,aridity,BodySizeRatio,postnatGR,RelAgeSexMat,sppdens,spp.dens.per.km,Craseonycteridae,Emballonuridae,Furipteridae,Hipposideridae,Megadermatidae,Molossidae,Mormoopidae,Mystacinidae,Myzopodidae,Natalidae,Noctilionidae,Nycteridae,Phyllostomidae,Pteropodidae,Rhinolophidae,Rhinopomatidae,Thyropteridae,Vespertilionidae
164,Cormura_brevirostris,0,Chiroptera,Cormura,brevirostris,NA,1,9.26,46.5,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,15.68070357,14.11,-12.58,0.76,-48.1,-85.84,-66.97,0,2.822568655,0,0.12,179.4,249.38,1454.83,1613.83,NA,2,100,0,0,0,0,0,0,0,0,0,A,1,0,0,9.18,NA,NA,NA,1.098612289,0.111164125,NA,NA,NA,790,287.0190145,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,Corynorhinus_mexicanus,0,Chiroptera,Corynorhinus,mexicanus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.23549928,31.07,18.14,24.6,-86.73,-109.76,-98.25,1,4.385146762,2,0.11,62.53,183.65,820.96,1367.87,NA,11,100,0,0,0,0,0,0,0,0,0,S,1,0,0,9.71,NA,NA,NA,2.48490665,0.045713408,NA,NA,NA,320,123.8916268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
166,Corynorhinus_rafinesquii,0,Chiroptera,Corynorhinus,rafinesquii,NA,NA,9.15,43,NA,9,NA,NA,NA,1,55.27,1,NA,1,1,121.2,0.896088025,NA,NA,4.9698133,210.45,NA,2,3,21,NA,NA,NA,NA,14.10313587,40.66,24.94,32.8,-75.71,-95.31,-85.51,0,3.983413002,6,0.05,102.28,172.06,980.22,1083.72,NA,35,100,0,0,0,0,0,0,0,0,0,S,1,0,0,9.15,NA,NA,NA,3.583518938,0.094378622,10.21105042,NA,0.057879538,100,37.78722293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
167,Corynorhinus_townsendii,0,Chiroptera,Corynorhinus,townsendii,NA,NA,10.3,43.4,57.5,9,NA,NA,NA,1,67.49,1,NA,0.99,1,254,0.871293366,NA,NA,NA,NA,NA,2,3,40.5,NA,NA,NA,NA,15.34262554,53.26,16.67,34.97,-79.16,-125.09,-102.12,0,3.415100287,0,0.09,39.48,110.48,456.28,976.59,NA,41,100,0,0,0,0,0,0,0,0,0,S,1,0,0,10.3,3,1,LC,3.737669618,0.040426382,11.82150628,NA,NA,532,194.8264825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
168,Craseonycteris_thonglongyai,0,Chiroptera,Craseonycteris,thonglongyai,NA,1,1.96,24.11,30.99,NA,NA,NA,NA,1,NA,1,365,1,1,NA,NA,NA,NA,5.011301739,NA,NA,2,3,NA,NA,NA,NA,NA,6.798029695,14.58,14.27,14.42,99.01,98.7,98.86,5,3.205993199,5,0.06,375.32,240.33,1138.35,1702.99,NA,10,100,0,0,0,0,0,0,0,0,0,A,1,0,0,2.15,NA,NA,NA,2.397895273,0.220388846,NA,NA,NA,157,81.91449004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,Cynomops_abrasus,0,Chiroptera,Cynomops,abrasus,NA,NA,35.39,43.5,NA,NA,NA,NA,NA,1,NA,1,NA,0.98,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,16.15429583,9.58,-29.9,-10.15,-34.79,-79.05,-56.92,0,2.415913778,0,0.12,151.62,243.36,1293.46,1511.7,NA,4,100,0,0,0,0,0,0,0,0,0,A,1,0,0,35.39,NA,NA,NA,1.609437912,0.100297678,NA,NA,NA,907,326.0026457,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
170,Cynomops_greenhalli,0,Chiroptera,Cynomops,greenhalli,NA,NA,15.87,35.49,NA,NA,NA,NA,NA,1,NA,1,NA,0.99,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,14.42964603,12.46,-10.41,1.02,-34.79,-80.1,-57.45,0,3.973118105,0,0.1,148.42,248.11,1313.54,1666.55,NA,2,100,0,0,0,0,0,0,0,0,0,A,1,0,0,15.87,NA,NA,NA,1.098612289,0.089058234,NA,NA,NA,649,243.1362849,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
171,Cynomops_mexicanus,0,Chiroptera,Cynomops,mexicanus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.22242241,20.04,7.2,13.62,-79.99,-105.41,-92.7,2,4.119037175,4,0.12,159.18,223.7,1165.43,1665.21,NA,2,100,0,0,0,0,0,0,0,0,0,A,1,0,0,17.21,NA,NA,NA,1.098612289,0.095591547,NA,NA,NA,341,132.0725604,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
172,Cynomops_paranus,0,Chiroptera,Cynomops,paranus,NA,NA,12.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.24984803,12.46,-29.32,-8.43,-34.79,-80.93,-57.86,0,2.827313622,0,0.11,149.25,243.33,1296.32,1538.29,NA,4,100,0,0,0,0,0,0,0,0,0,A,1,0,0,12.16,NA,NA,NA,1.609437912,0.097023318,NA,NA,NA,945,338.9424961,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
173,Cynomops_planirostris,0,Chiroptera,Cynomops,planirostris,NA,NA,12.84,31.5,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,16.24984803,12.46,-29.32,-8.43,-34.79,-80.93,-57.86,0,2.827313622,0,0.11,149.25,243.33,1296.32,1538.29,NA,2,100,0,0,0,0,0,0,0,0,0,A,1,0,0,12.84,NA,NA,NA,1.098612289,0.097023318,NA,NA,NA,908,325.6717317,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
174,Cynopterus_horsfieldii,0,Chiroptera,Cynopterus,horsfieldii,NA,NA,56.01,73.52,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,13.86302187,14.54,-8.78,2.88,117.74,95.18,106.46,1,5.264760583,4,0.12,239.19,246.32,1647.57,1739.99,NA,2,0,0,0,0,0,0,100,0,0,0,Ar,1,0,0,56.01,NA,NA,NA,1.098612289,0.137466307,NA,NA,NA,441,167.7300347,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
175,Cynopterus_luzoniensis,0,Chiroptera,Cynopterus,luzoniensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.04641638,1.75,-5.7,-1.97,125.24,118.75,121.99,17,4.582413199,17,0.08,229.41,215.47,1812.6,1909.15,NA,0,0,0,0,0,0,0,100,0,0,0,Ar,1,0,0,40.3,NA,NA,NA,0,0.120163424,NA,NA,NA,289,116.121748,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
176,Cynopterus_minutus,0,Chiroptera,Cynopterus,minutus,NA,NA,26.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.19874865,7.03,-8.78,-0.87,125.24,95.18,110.21,1,4.94071342,4,0.14,241.44,243.51,1673.7,1739.15,NA,1,0,0,0,0,0,0,100,0,0,0,Ar,1,0,0,26.45,NA,NA,NA,0.693147181,0.138826438,NA,NA,NA,435,163.9558151,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
177,Cynopterus_nusatenggara,0,Chiroptera,Cynopterus,nusatenggara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,10.85049641,-7.55,-10.32,-8.93,126.84,114.43,120.63,19,4.973348709,19,0.06,241.32,239.33,NA,NA,NA,2,0,0,0,0,0,0,100,0,0,0,Ar,1,0,0,36.44,NA,NA,NA,1.098612289,NA,NA,NA,NA,118,49.4922674,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
178,Cynopterus_titthaecheilus,0,Chiroptera,Cynopterus,titthaecheilus,NA,NA,58.33,76.94,NA,NA,NA,NA,NA,NA,NA,1,NA,1,2,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,13.29215508,5.65,-10.37,-2.35,127.3,95.18,111.24,20,5.618297205,32,0.11,216.37,250.45,1645.26,1752.83,NA,1,0,0,0,0,0,0,100,0,0,0,Ar,1,0,0,58.33,NA,NA,NA,0.693147181,0.123440379,NA,NA,NA,273,105.5205402,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
179,Cyttarops_alecto,0,Chiroptera,Cyttarops,alecto,NA,1,5.3,47,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,13.27418775,12.55,-5.22,3.66,-47.41,-84.42,-65.92,0,1.623340818,0,0.1,157.02,251.18,1420.81,1663.41,NA,4,100,0,0,0,0,0,0,0,0,0,A,1,0,0,5.3,NA,NA,NA,1.609437912,0.094396451,NA,NA,NA,529,204.5771623,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,Desmodus_rotundus,0,Chiroptera,Desmodus,rotundus,NA,NA,33.16,58.29,78,0.5,NA,26.75,29.4,1,209.35,1,288.95,1,1.26,234,1.937301775,NA,NA,3.449987546,NA,NA,2,3,253.01,NA,NA,NA,NA,16.69492887,28.12,-34.94,-3.4,-34.79,-110.9,-72.84,0,3.395849775,0,0.1,130.09,216.33,1157.17,1460.68,NA,296,0,100,0,0,0,0,0,0,0,0,G,1,0,0,31.21,2,1,LC,5.693732139,0.089061259,17.11658991,NA,NA,1486,527.8666314,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
181,Diaemus_youngi,0,Chiroptera,Diaemus,youngi,NA,NA,36.71,50.78,NA,NA,NA,34.22,36.8,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,16.42158121,23.86,-30.24,-3.19,-34.79,-99.59,-67.19,0,3.269568939,0,0.11,150.09,237.93,1291.37,1525.36,NA,19,0,100,0,0,0,0,0,0,0,0,G,1,0,0,36.31,NA,NA,NA,2.995732274,0.098396444,NA,NA,NA,1177,420.567968,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
182,Diclidurus_albus,0,Chiroptera,Diclidurus,albus,NA,1,16.56,66,69.99,NA,NA,NA,NA,1,NA,1,NA,1,1,NA,-0.673344553,23.77,NA,0,NA,1,2,3,NA,NA,NA,NA,NA,15.88216685,22.7,-17.72,2.48,-34.79,-105.7,-70.24,0,3.353406718,0,0.1,157.72,245.62,1334.46,1602.1,NA,3,100,0,0,0,0,0,0,0,0,0,A,1,0,0,15.6,NA,NA,NA,1.386294361,0.09844579,-24.5936496,NA,NA,1123,406.119362,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,Diclidurus_ingens,0,Chiroptera,Diclidurus,ingens,NA,1,12.3,71.5,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,14.57549315,9.38,-6.52,1.42,-58.32,-75.61,-66.97,0,1.01884732,0,0.12,196.17,252.94,1531.19,1607.22,NA,1,100,0,0,0,0,0,0,0,0,0,A,1,0,0,123,NA,NA,NA,0.693147181,0.122055475,NA,NA,NA,387,144.4384713,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,Diclidurus_isabellus,0,Chiroptera,Diclidurus,isabellus,NA,1,12.61,54,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,13.47429006,6.15,-7.31,-0.57,-60.45,-67.65,-64.05,0,0.996948635,0,0.07,181.99,253.5,1581.15,1652.52,NA,1,100,0,0,0,0,0,0,0,0,0,A,1,0,0,14,NA,NA,NA,0.693147181,0.110128773,NA,NA,NA,330,126.8848441,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,Diclidurus_scutatus,0,Chiroptera,Diclidurus,scutatus,NA,1,13.62,54.5,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,14.885045,7.02,-5.9,0.56,-46.56,-73.02,-59.79,0,1.366091654,0,0.11,187.24,254,1506.9,1637.51,NA,1,100,0,0,0,0,0,0,0,0,0,A,1,0,0,13.25,NA,NA,NA,0.693147181,0.11434434,NA,NA,NA,396,146.6472757,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,Diphylla_ecaudata,0,Chiroptera,Diphylla,ecaudata,NA,NA,28.11,54.99,78.99,0,NA,33.91,27.8,1,NA,1,NA,0.99,NA,NA,1.568615918,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,15.89738949,30.35,-24.7,2.82,-35.16,-102.67,-68.91,0,3.537184091,0,0.12,141.74,237.62,1227.21,1500.76,NA,20,0,100,0,0,0,0,0,0,0,0,G,1,0,0,29.3,NA,NA,NA,3.044522438,0.094445481,17.92025676,NA,NA,1189,429.8385439,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
187,Dobsonia_anderseni,0,Chiroptera,Dobsonia,anderseni,NA,NA,233.99,122.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.02700213,-1.31,-6.13,-3.72,153.33,145.88,149.6,8,2.554899022,9,0.11,204.26,244.73,1653,1653,NA,0,0,0,0,0,0,0,100,0,0,0,Ar,1,0,0,233.99,NA,NA,NA,0,0.123569268,NA,NA,NA,66,28.62990711,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
188,Dobsonia_beauforti,0,Chiroptera,Dobsonia,beauforti,NA,NA,165.35,105.74,161.28,NA,NA,NA,NA,NA,NA,1,NA,0.99,1,NA,NA,NA,NA,3.401197382,NA,NA,2,NA,NA,NA,NA,NA,NA,8.983035675,0.04,-1.36,-0.66,136.38,129.27,132.83,5,2.787477335,5,0.07,222.99,258.66,NA,NA,NA,0,0,0,0,0,0,0,100,0,0,0,Ar,1,0,0,159.01,NA,NA,NA,0,NA,NA,NA,NA,70,31.88575246,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
189,Dobsonia_chapmani,0,Chiroptera,Dobsonia,chapmani,NA,NA,NA,127.5,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,5.703782475,NA,NA,2,NA,NA,NA,NA,269.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,100,0,0,0,Ar,1,0,0,216.03,NA,NA,NA,0,NA,NA,NA,NA,56,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
190,Dobsonia_crenulata,0,Chiroptera,Dobsonia,crenulata,NA,NA,218.21,122.37,178.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1636332,3.74,-1.74,0.99,128.9,125.35,127.13,5,3.844172339,5,0.04,201.4,250,NA,NA,NA,0,0,0,0,0,0,0,100,0,0,0,Ar,1,0,0,218.21,NA,NA,NA,0,NA,NA,NA,NA,186,80.21335106,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
191,Dobsonia_emersa,0,Chiroptera,Dobsonia,emersa,NA,NA,201.06,115.64,164.32,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,7.878723572,-0.62,-1.52,-1.07,136.38,135.1,135.74,2,3.27978276,2,0.06,223,255,NA,NA,NA,0,0,0,0,0,0,0,100,0,0,0,Ar,1,0,0,195.5,NA,NA,NA,0,NA,NA,NA,NA,31,15.01817266,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
192,Dobsonia_exoleta,0,Chiroptera,Dobsonia,exoleta,NA,NA,302.03,114.76,202.74,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,12.06711364,1.75,-5.7,-1.97,126.07,118.75,122.41,5,4.540844975,17,0.08,229.47,215.95,1812.6,1909.15,NA,0,0,0,0,0,0,0,100,0,0,0,Ar,1,0,0,249,NA,NA,NA,0,0.120194851,NA,NA,NA,152,61.03231656,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
193,Dobsonia_inermis,0,Chiroptera,Dobsonia,inermis,NA,NA,152.6,107.25,173.98,NA,NA,NA,NA,NA,NA,1,NA,0.99,2,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,10.44883257,-5,-11.85,-8.42,162.39,154.51,158.45,13,2.709382646,13,0.17,192.96,262,NA,NA,NA,0,0,0,0,0,0,0,100,0,0,0,Ar,1,0,0,149.5,NA,NA,NA,0,NA,NA,NA,NA,56,23.86543045,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
194,Dobsonia_magna,0,Chiroptera,Dobsonia,magna,NA,NA,465,148.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.309918278,755.15,NA,NA,NA,165,NA,NA,NA,NA,13.14714356,-0.00769,-17.83,-8.92,152.49,129.71,141.1,0,2.05796251,0,0.14,229.5,235.52,1524.91,1692.83,NA,0,0,0,0,0,0,0,100,0,0,0,Ar,1,0,0,465,NA,NA,NA,0,0.135571794,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
195,Dobsonia_minor,0,Chiroptera,Dobsonia,minor,NA,NA,85.95,80,NA,NA,NA,92.01,80.35,1,NA,1,NA,0.99,2,NA,NA,NA,NA,NA,NA,1,2,1,NA,NA,NA,NA,NA,12.73802672,-0.45,-9.8,-5.12,147.61,119.52,133.56,1,2.317473705,1,0.11,283.43,231.72,1665.88,1688.94,NA,2,0,0,0,0,0,0,100,0,0,0,Ar,1,0,0,78.23,NA,NA,NA,1.098612289,0.167815316,NA,NA,NA,236,92.74572238,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
196,Dobsonia_moluccensis,0,Chiroptera,Dobsonia,moluccensis,NA,NA,447.64,138.69,NA,NA,NA,394.2,463.8,1,156.43,1,NA,0.99,1,NA,4.302712828,NA,NA,6.26387434,714.83,NA,2,1,166.2,5.087596335,NA,NA,NA,10.71793912,2.22,-3.87,-0.82,130.87,125.99,128.43,5,3.273742726,5,0.04,236.8,243,NA,NA,-0.445778678,0,0,0,0,0,0,0,100,0,0,0,Ar,1,0,0,381.44,1,1,LC,0,NA,104.0366899,0.004722524,NA,354,149.2462501,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
197,Dobsonia_pannietensis,0,Chiroptera,Dobsonia,pannietensis,NA,NA,239.19,110.83,186.23,NA,NA,173.8,241.4,1,NA,1,NA,0.98,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,8.60374513,-8.4,-11.65,-10.03,154.28,150.09,152.18,12,2.564949357,12,0.09,267,254,NA,NA,NA,0,0,0,0,0,0,0,100,0,0,0,Ar,1,0,0,267.7,NA,NA,NA,0,NA,NA,NA,NA,47,21.8381436,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
198,Dobsonia_peronii,0,Chiroptera,Dobsonia,peronii,NA,NA,226.51,115.1,NA,NA,NA,NA,NA,1,NA,1,NA,0.98,NA,NA,3.958906591,NA,NA,4.993828176,NA,NA,2,1,NA,NA,NA,NA,NA,11.33924459,-7.55,-10.37,-8.96,129.86,114.43,122.14,19,4.889747443,19,0.07,204.26,241.37,NA,NA,NA,0,0,0,0,0,0,0,100,0,0,0,Ar,1,0,0,226.51,NA,NA,NA,0,NA,57.21529285,NA,NA,118,48.59427308,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
199,Dobsonia_praedatrix,0,Chiroptera,Dobsonia,praedatrix,NA,NA,178.74,116.5,161.13,NA,NA,141.8,179.5,1,NA,1,NA,1,2,NA,3.465735903,NA,NA,2.48490665,NA,NA,2,1,NA,NA,NA,NA,NA,10.09562412,-2.35,-5.83,-4.09,153.11,147.74,150.43,8,2.473171394,8,0.16,202.73,244.83,NA,NA,NA,1,0,0,0,0,0,0,100,0,0,0,Ar,1,0,0,188.68,NA,NA,NA,0.693147181,NA,51.57346232,NA,NA,61,26.38291825,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
200,Dobsonia_viridis,0,Chiroptera,Dobsonia,viridis,NA,NA,240.66,115.01,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,12.32668,2.64,-5.7,-1.53,130.87,118.75,124.81,5,4.27957854,5,0.07,231.15,222,1812.6,1909.15,NA,1,0,0,0,0,0,0,100,0,0,0,Ar,1,0,0,238,NA,NA,NA,0.693147181,0.121074824,NA,NA,NA,78,31.05384793,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
201,Dyacopterus_brooksi,0,Chiroptera,Dyacopterus,brooksi,NA,NA,NA,81.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.7,NA,8.731925467,-1.87,-2.67,-2.27,102.29,101.49,101.89,35,3.787366401,35,0.21,316.14,226.57,1858.56,1866.28,NA,1,0,0,0,0,0,0,80,20,0,0,Ar,1,0,0,78,NA,NA,NA,0.693147181,0.169395803,NA,NA,NA,199,91.83262324,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
202,Dyacopterus_spadiceus,0,Chiroptera,Dyacopterus,spadiceus,NA,NA,81.1,79.66,129.3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,11.7047962,18.14,1.88,10.01,125.37,99.84,112.6,1,4.318154558,3,0.14,245.06,237.27,1679.59,1760.39,NA,3,0,0,0,0,0,0,80,20,0,0,Ar,1,0,0,78,NA,NA,NA,1.386294361,0.139207789,NA,NA,NA,390,158.5366698,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
203,Ectophylla_alba,0,Chiroptera,Ectophylla,alba,NA,NA,5.55,28.65,NA,0,NA,NA,NA,1,NA,1,NA,0.99,2,NA,NA,NA,NA,1.791759469,NA,NA,2,1,24.98,NA,NA,NA,NA,11.83567715,15.99,8.94,12.47,-82.12,-86,-84.06,2,3.325395668,2,0.19,232.56,239.5,1414.05,1685.69,NA,21,0,0,0,0,0,0,100,0,0,0,Ar,1,0,0,5.76,NA,NA,NA,3.091042453,0.13796131,NA,NA,NA,208,84.17241165,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
204,Eidolon_dupreanum,0,Chiroptera,Eidolon,dupreanum,NA,2,297.58,127.72,202.5,NA,NA,NA,NA,4,131.32,1,NA,1.22,1,240,3.911822985,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,13.29499176,-11.94,-25.6,-18.77,50.48,43.22,46.85,2,3.286534473,3,0.19,120.91,219.78,1075.65,1581.19,NA,7,0,0,0,0,0,0,100,0,0,0,Ar,1,1,1,283.75,1,1,V,2.079441542,0.076467724,76.07194935,NA,NA,183,70.7277154,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
205,Emballonura_atrata,0,Chiroptera,Emballonura,atrata,NA,2,4.55,38.24,57.5,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,11.78016957,-13.1,-25.6,-19.35,50.48,43.61,47.04,8,3.664586762,10,0.18,141.88,211.89,1185.9,1664.46,NA,4,90,0,0,0,0,0,10,0,0,0,A,0,1,1,4.55,NA,NA,NA,1.609437912,0.085240859,NA,NA,NA,124,50.27534727,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,Emballonura_beccarii,0,Chiroptera,Emballonura,beccarii,NA,1,4.31,41,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,11.92198391,-0.62,-9.91,-5.27,153.01,135.37,144.19,1,2.658159431,2,0.1,312.79,195.68,1662.75,1682.18,NA,1,90,0,0,0,0,0,10,0,0,0,A,0,1,1,4.2,NA,NA,NA,0.693147181,0.18594324,NA,NA,NA,226,91.18844877,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
